,nominal_temperature,boundary_conditions
7611,23,"[54, 54, 54, 54, 54, 54, 54, 54, 74, 74, 74, 74, 74, 74, 74, 74, 10, 10, 10, 10, 10, 10, 10, 10, 42, 42, 42, 42, 42, 42, 42, 42, 55, 55, 55, 55]"
7612,6,"[50, 50, 50, 50, 50, 50, 50, 50, 95, 95, 95, 95, 95, 95, 95, 95, 40, 40, 40, 40, 40, 40, 40, 40, 58, 58, 58, 58, 58, 58, 58, 58, 32, 32, 32, 32]"
7613,62,"[91, 91, 91, 91, 91, 91, 91, 91, 32, 32, 32, 32, 32, 32, 32, 32, 100, 100, 100, 100, 100, 100, 100, 100, 36, 36, 36, 36, 36, 36, 36, 36, 75, 75, 75, 75]"
7614,100,"[31, 31, 31, 31, 31, 31, 31, 31, 8, 8, 8, 8, 8, 8, 8, 8, 85, 85, 85, 85, 85, 85, 85, 85, 24, 24, 24, 24, 24, 24, 24, 24, 67, 67, 67, 67]"
7615,90,"[60, 60, 60, 60, 60, 60, 60, 60, 32, 32, 32, 32, 32, 32, 32, 32, 95, 95, 95, 95, 95, 95, 95, 95, 12, 12, 12, 12, 12, 12, 12, 12, 26, 26, 26, 26]"
7616,0,"[98, 98, 98, 98, 98, 98, 98, 98, 0, 0, 0, 0, 0, 0, 0, 0, 98, 98, 98, 98, 98, 98, 98, 98, 0, 0, 0, 0, 0, 0, 0, 0, 81, 81, 81, 81]"
7617,25,"[56, 56, 56, 56, 56, 56, 56, 56, 71, 71, 71, 71, 71, 71, 71, 71, 92, 92, 92, 92, 92, 92, 92, 92, 59, 59, 59, 59, 59, 59, 59, 59, 41, 41, 41, 41]"
7618,63,"[53, 53, 53, 53, 53, 53, 53, 53, 11, 11, 11, 11, 11, 11, 11, 11, 43, 43, 43, 43, 43, 43, 43, 43, 50, 50, 50, 50, 50, 50, 50, 50, 5, 5, 5, 5]"
7619,29,"[6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 13, 13, 13, 13, 13, 13, 13, 13, 32, 32, 32, 32, 32, 32, 32, 32, 86, 86, 86, 86]"
7620,20,"[55, 55, 55, 55, 55, 55, 55, 55, 8, 8, 8, 8, 8, 8, 8, 8, 14, 14, 14, 14, 14, 14, 14, 14, 52, 52, 52, 52, 52, 52, 52, 52, 33, 33, 33, 33]"
7621,30,"[84, 84, 84, 84, 84, 84, 84, 84, 56, 56, 56, 56, 56, 56, 56, 56, 82, 82, 82, 82, 82, 82, 82, 82, 52, 52, 52, 52, 52, 52, 52, 52, 84, 84, 84, 84]"
7622,78,"[93, 93, 93, 93, 93, 93, 93, 93, 71, 71, 71, 71, 71, 71, 71, 71, 7, 7, 7, 7, 7, 7, 7, 7, 66, 66, 66, 66, 66, 66, 66, 66, 39, 39, 39, 39]"
7623,62,"[94, 94, 94, 94, 94, 94, 94, 94, 43, 43, 43, 43, 43, 43, 43, 43, 59, 59, 59, 59, 59, 59, 59, 59, 81, 81, 81, 81, 81, 81, 81, 81, 19, 19, 19, 19]"
7624,53,"[96, 96, 96, 96, 96, 96, 96, 96, 18, 18, 18, 18, 18, 18, 18, 18, 55, 55, 55, 55, 55, 55, 55, 55, 7, 7, 7, 7, 7, 7, 7, 7, 96, 96, 96, 96]"
7625,39,"[22, 22, 22, 22, 22, 22, 22, 22, 63, 63, 63, 63, 63, 63, 63, 63, 32, 32, 32, 32, 32, 32, 32, 32, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3]"
7626,65,"[59, 59, 59, 59, 59, 59, 59, 59, 83, 83, 83, 83, 83, 83, 83, 83, 26, 26, 26, 26, 26, 26, 26, 26, 75, 75, 75, 75, 75, 75, 75, 75, 0, 0, 0, 0]"
7627,80,"[67, 67, 67, 67, 67, 67, 67, 67, 95, 95, 95, 95, 95, 95, 95, 95, 72, 72, 72, 72, 72, 72, 72, 72, 28, 28, 28, 28, 28, 28, 28, 28, 26, 26, 26, 26]"
7628,92,"[1, 1, 1, 1, 1, 1, 1, 1, 31, 31, 31, 31, 31, 31, 31, 31, 5, 5, 5, 5, 5, 5, 5, 5, 51, 51, 51, 51, 51, 51, 51, 51, 1, 1, 1, 1]"
7629,53,"[100, 100, 100, 100, 100, 100, 100, 100, 37, 37, 37, 37, 37, 37, 37, 37, 33, 33, 33, 33, 33, 33, 33, 33, 92, 92, 92, 92, 92, 92, 92, 92, 54, 54, 54, 54]"
7630,34,"[81, 81, 81, 81, 81, 81, 81, 81, 48, 48, 48, 48, 48, 48, 48, 48, 56, 56, 56, 56, 56, 56, 56, 56, 14, 14, 14, 14, 14, 14, 14, 14, 73, 73, 73, 73]"
7631,54,"[39, 39, 39, 39, 39, 39, 39, 39, 14, 14, 14, 14, 14, 14, 14, 14, 20, 20, 20, 20, 20, 20, 20, 20, 99, 99, 99, 99, 99, 99, 99, 99, 81, 81, 81, 81]"
7632,89,"[94, 94, 94, 94, 94, 94, 94, 94, 64, 64, 64, 64, 64, 64, 64, 64, 83, 83, 83, 83, 83, 83, 83, 83, 85, 85, 85, 85, 85, 85, 85, 85, 12, 12, 12, 12]"
7633,4,"[3, 3, 3, 3, 3, 3, 3, 3, 37, 37, 37, 37, 37, 37, 37, 37, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 52, 52, 52, 52]"
7634,71,"[7, 7, 7, 7, 7, 7, 7, 7, 66, 66, 66, 66, 66, 66, 66, 66, 45, 45, 45, 45, 45, 45, 45, 45, 7, 7, 7, 7, 7, 7, 7, 7, 23, 23, 23, 23]"
7635,95,"[79, 79, 79, 79, 79, 79, 79, 79, 42, 42, 42, 42, 42, 42, 42, 42, 79, 79, 79, 79, 79, 79, 79, 79, 11, 11, 11, 11, 11, 11, 11, 11, 49, 49, 49, 49]"
7636,79,"[64, 64, 64, 64, 64, 64, 64, 64, 34, 34, 34, 34, 34, 34, 34, 34, 46, 46, 46, 46, 46, 46, 46, 46, 87, 87, 87, 87, 87, 87, 87, 87, 37, 37, 37, 37]"
7637,17,"[81, 81, 81, 81, 81, 81, 81, 81, 30, 30, 30, 30, 30, 30, 30, 30, 32, 32, 32, 32, 32, 32, 32, 32, 75, 75, 75, 75, 75, 75, 75, 75, 22, 22, 22, 22]"
7638,63,"[54, 54, 54, 54, 54, 54, 54, 54, 69, 69, 69, 69, 69, 69, 69, 69, 30, 30, 30, 30, 30, 30, 30, 30, 20, 20, 20, 20, 20, 20, 20, 20, 69, 69, 69, 69]"
7639,9,"[84, 84, 84, 84, 84, 84, 84, 84, 16, 16, 16, 16, 16, 16, 16, 16, 10, 10, 10, 10, 10, 10, 10, 10, 67, 67, 67, 67, 67, 67, 67, 67, 54, 54, 54, 54]"
7640,99,"[94, 94, 94, 94, 94, 94, 94, 94, 24, 24, 24, 24, 24, 24, 24, 24, 42, 42, 42, 42, 42, 42, 42, 42, 12, 12, 12, 12, 12, 12, 12, 12, 3, 3, 3, 3]"
7641,19,"[77, 77, 77, 77, 77, 77, 77, 77, 63, 63, 63, 63, 63, 63, 63, 63, 73, 73, 73, 73, 73, 73, 73, 73, 60, 60, 60, 60, 60, 60, 60, 60, 0, 0, 0, 0]"
7642,5,"[91, 91, 91, 91, 91, 91, 91, 91, 29, 29, 29, 29, 29, 29, 29, 29, 71, 71, 71, 71, 71, 71, 71, 71, 40, 40, 40, 40, 40, 40, 40, 40, 71, 71, 71, 71]"
7643,45,"[15, 15, 15, 15, 15, 15, 15, 15, 91, 91, 91, 91, 91, 91, 91, 91, 52, 52, 52, 52, 52, 52, 52, 52, 64, 64, 64, 64, 64, 64, 64, 64, 93, 93, 93, 93]"
7644,44,"[49, 49, 49, 49, 49, 49, 49, 49, 70, 70, 70, 70, 70, 70, 70, 70, 33, 33, 33, 33, 33, 33, 33, 33, 95, 95, 95, 95, 95, 95, 95, 95, 64, 64, 64, 64]"
7645,94,"[80, 80, 80, 80, 80, 80, 80, 80, 33, 33, 33, 33, 33, 33, 33, 33, 39, 39, 39, 39, 39, 39, 39, 39, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 12, 12]"
7646,29,"[96, 96, 96, 96, 96, 96, 96, 96, 79, 79, 79, 79, 79, 79, 79, 79, 49, 49, 49, 49, 49, 49, 49, 49, 90, 90, 90, 90, 90, 90, 90, 90, 69, 69, 69, 69]"
7647,72,"[13, 13, 13, 13, 13, 13, 13, 13, 15, 15, 15, 15, 15, 15, 15, 15, 97, 97, 97, 97, 97, 97, 97, 97, 26, 26, 26, 26, 26, 26, 26, 26, 37, 37, 37, 37]"
7648,97,"[3, 3, 3, 3, 3, 3, 3, 3, 26, 26, 26, 26, 26, 26, 26, 26, 21, 21, 21, 21, 21, 21, 21, 21, 60, 60, 60, 60, 60, 60, 60, 60, 99, 99, 99, 99]"
7649,62,"[23, 23, 23, 23, 23, 23, 23, 23, 46, 46, 46, 46, 46, 46, 46, 46, 90, 90, 90, 90, 90, 90, 90, 90, 48, 48, 48, 48, 48, 48, 48, 48, 20, 20, 20, 20]"
7650,96,"[19, 19, 19, 19, 19, 19, 19, 19, 21, 21, 21, 21, 21, 21, 21, 21, 19, 19, 19, 19, 19, 19, 19, 19, 40, 40, 40, 40, 40, 40, 40, 40, 92, 92, 92, 92]"
7651,61,"[87, 87, 87, 87, 87, 87, 87, 87, 97, 97, 97, 97, 97, 97, 97, 97, 22, 22, 22, 22, 22, 22, 22, 22, 49, 49, 49, 49, 49, 49, 49, 49, 3, 3, 3, 3]"
7652,84,"[26, 26, 26, 26, 26, 26, 26, 26, 28, 28, 28, 28, 28, 28, 28, 28, 100, 100, 100, 100, 100, 100, 100, 100, 28, 28, 28, 28, 28, 28, 28, 28, 24, 24, 24, 24]"
7653,66,"[65, 65, 65, 65, 65, 65, 65, 65, 18, 18, 18, 18, 18, 18, 18, 18, 78, 78, 78, 78, 78, 78, 78, 78, 89, 89, 89, 89, 89, 89, 89, 89, 36, 36, 36, 36]"
7654,53,"[44, 44, 44, 44, 44, 44, 44, 44, 46, 46, 46, 46, 46, 46, 46, 46, 30, 30, 30, 30, 30, 30, 30, 30, 90, 90, 90, 90, 90, 90, 90, 90, 1, 1, 1, 1]"
7655,97,"[45, 45, 45, 45, 45, 45, 45, 45, 28, 28, 28, 28, 28, 28, 28, 28, 18, 18, 18, 18, 18, 18, 18, 18, 48, 48, 48, 48, 48, 48, 48, 48, 74, 74, 74, 74]"
7656,66,"[83, 83, 83, 83, 83, 83, 83, 83, 27, 27, 27, 27, 27, 27, 27, 27, 99, 99, 99, 99, 99, 99, 99, 99, 69, 69, 69, 69, 69, 69, 69, 69, 71, 71, 71, 71]"
7657,76,"[84, 84, 84, 84, 84, 84, 84, 84, 66, 66, 66, 66, 66, 66, 66, 66, 67, 67, 67, 67, 67, 67, 67, 67, 73, 73, 73, 73, 73, 73, 73, 73, 55, 55, 55, 55]"
7658,100,"[68, 68, 68, 68, 68, 68, 68, 68, 9, 9, 9, 9, 9, 9, 9, 9, 1, 1, 1, 1, 1, 1, 1, 1, 92, 92, 92, 92, 92, 92, 92, 92, 60, 60, 60, 60]"
7659,62,"[7, 7, 7, 7, 7, 7, 7, 7, 77, 77, 77, 77, 77, 77, 77, 77, 33, 33, 33, 33, 33, 33, 33, 33, 98, 98, 98, 98, 98, 98, 98, 98, 40, 40, 40, 40]"
7660,91,"[53, 53, 53, 53, 53, 53, 53, 53, 85, 85, 85, 85, 85, 85, 85, 85, 7, 7, 7, 7, 7, 7, 7, 7, 60, 60, 60, 60, 60, 60, 60, 60, 26, 26, 26, 26]"
7661,20,"[32, 32, 32, 32, 32, 32, 32, 32, 41, 41, 41, 41, 41, 41, 41, 41, 89, 89, 89, 89, 89, 89, 89, 89, 87, 87, 87, 87, 87, 87, 87, 87, 25, 25, 25, 25]"
7662,61,"[13, 13, 13, 13, 13, 13, 13, 13, 61, 61, 61, 61, 61, 61, 61, 61, 56, 56, 56, 56, 56, 56, 56, 56, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38]"
7663,60,"[41, 41, 41, 41, 41, 41, 41, 41, 84, 84, 84, 84, 84, 84, 84, 84, 70, 70, 70, 70, 70, 70, 70, 70, 12, 12, 12, 12, 12, 12, 12, 12, 95, 95, 95, 95]"
7664,16,"[99, 99, 99, 99, 99, 99, 99, 99, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 25, 25, 25, 25, 25, 25, 43, 43, 43, 43, 43, 43, 43, 43, 47, 47, 47, 47]"
7665,77,"[18, 18, 18, 18, 18, 18, 18, 18, 3, 3, 3, 3, 3, 3, 3, 3, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 95, 95, 95, 95]"
7666,50,"[27, 27, 27, 27, 27, 27, 27, 27, 35, 35, 35, 35, 35, 35, 35, 35, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 47, 47, 47, 47]"
7667,67,"[98, 98, 98, 98, 98, 98, 98, 98, 69, 69, 69, 69, 69, 69, 69, 69, 19, 19, 19, 19, 19, 19, 19, 19, 16, 16, 16, 16, 16, 16, 16, 16, 27, 27, 27, 27]"
7668,30,"[74, 74, 74, 74, 74, 74, 74, 74, 54, 54, 54, 54, 54, 54, 54, 54, 47, 47, 47, 47, 47, 47, 47, 47, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 19, 19]"
7669,44,"[72, 72, 72, 72, 72, 72, 72, 72, 1, 1, 1, 1, 1, 1, 1, 1, 72, 72, 72, 72, 72, 72, 72, 72, 25, 25, 25, 25, 25, 25, 25, 25, 71, 71, 71, 71]"
7670,8,"[97, 97, 97, 97, 97, 97, 97, 97, 1, 1, 1, 1, 1, 1, 1, 1, 7, 7, 7, 7, 7, 7, 7, 7, 15, 15, 15, 15, 15, 15, 15, 15, 56, 56, 56, 56]"
7671,45,"[70, 70, 70, 70, 70, 70, 70, 70, 0, 0, 0, 0, 0, 0, 0, 0, 58, 58, 58, 58, 58, 58, 58, 58, 64, 64, 64, 64, 64, 64, 64, 64, 63, 63, 63, 63]"
7672,25,"[16, 16, 16, 16, 16, 16, 16, 16, 55, 55, 55, 55, 55, 55, 55, 55, 50, 50, 50, 50, 50, 50, 50, 50, 39, 39, 39, 39, 39, 39, 39, 39, 64, 64, 64, 64]"
7673,94,"[80, 80, 80, 80, 80, 80, 80, 80, 42, 42, 42, 42, 42, 42, 42, 42, 22, 22, 22, 22, 22, 22, 22, 22, 3, 3, 3, 3, 3, 3, 3, 3, 14, 14, 14, 14]"
7674,86,"[100, 100, 100, 100, 100, 100, 100, 100, 92, 92, 92, 92, 92, 92, 92, 92, 2, 2, 2, 2, 2, 2, 2, 2, 45, 45, 45, 45, 45, 45, 45, 45, 98, 98, 98, 98]"
7675,42,"[35, 35, 35, 35, 35, 35, 35, 35, 58, 58, 58, 58, 58, 58, 58, 58, 38, 38, 38, 38, 38, 38, 38, 38, 49, 49, 49, 49, 49, 49, 49, 49, 97, 97, 97, 97]"
7676,39,"[30, 30, 30, 30, 30, 30, 30, 30, 90, 90, 90, 90, 90, 90, 90, 90, 80, 80, 80, 80, 80, 80, 80, 80, 83, 83, 83, 83, 83, 83, 83, 83, 32, 32, 32, 32]"
7677,63,"[78, 78, 78, 78, 78, 78, 78, 78, 29, 29, 29, 29, 29, 29, 29, 29, 80, 80, 80, 80, 80, 80, 80, 80, 35, 35, 35, 35, 35, 35, 35, 35, 58, 58, 58, 58]"
7678,36,"[72, 72, 72, 72, 72, 72, 72, 72, 32, 32, 32, 32, 32, 32, 32, 32, 59, 59, 59, 59, 59, 59, 59, 59, 21, 21, 21, 21, 21, 21, 21, 21, 12, 12, 12, 12]"
7679,84,"[13, 13, 13, 13, 13, 13, 13, 13, 82, 82, 82, 82, 82, 82, 82, 82, 58, 58, 58, 58, 58, 58, 58, 58, 47, 47, 47, 47, 47, 47, 47, 47, 65, 65, 65, 65]"
7680,6,"[47, 47, 47, 47, 47, 47, 47, 47, 8, 8, 8, 8, 8, 8, 8, 8, 34, 34, 34, 34, 34, 34, 34, 34, 33, 33, 33, 33, 33, 33, 33, 33, 42, 42, 42, 42]"
7681,52,"[46, 46, 46, 46, 46, 46, 46, 46, 5, 5, 5, 5, 5, 5, 5, 5, 17, 17, 17, 17, 17, 17, 17, 17, 78, 78, 78, 78, 78, 78, 78, 78, 16, 16, 16, 16]"
7682,76,"[84, 84, 84, 84, 84, 84, 84, 84, 6, 6, 6, 6, 6, 6, 6, 6, 93, 93, 93, 93, 93, 93, 93, 93, 28, 28, 28, 28, 28, 28, 28, 28, 36, 36, 36, 36]"
7683,99,"[10, 10, 10, 10, 10, 10, 10, 10, 44, 44, 44, 44, 44, 44, 44, 44, 83, 83, 83, 83, 83, 83, 83, 83, 46, 46, 46, 46, 46, 46, 46, 46, 93, 93, 93, 93]"
7684,84,"[33, 33, 33, 33, 33, 33, 33, 33, 65, 65, 65, 65, 65, 65, 65, 65, 30, 30, 30, 30, 30, 30, 30, 30, 82, 82, 82, 82, 82, 82, 82, 82, 30, 30, 30, 30]"
7685,42,"[61, 61, 61, 61, 61, 61, 61, 61, 32, 32, 32, 32, 32, 32, 32, 32, 18, 18, 18, 18, 18, 18, 18, 18, 4, 4, 4, 4, 4, 4, 4, 4, 66, 66, 66, 66]"
7686,50,"[69, 69, 69, 69, 69, 69, 69, 69, 97, 97, 97, 97, 97, 97, 97, 97, 8, 8, 8, 8, 8, 8, 8, 8, 58, 58, 58, 58, 58, 58, 58, 58, 77, 77, 77, 77]"
7687,10,"[62, 62, 62, 62, 62, 62, 62, 62, 76, 76, 76, 76, 76, 76, 76, 76, 3, 3, 3, 3, 3, 3, 3, 3, 99, 99, 99, 99, 99, 99, 99, 99, 31, 31, 31, 31]"
7688,92,"[18, 18, 18, 18, 18, 18, 18, 18, 73, 73, 73, 73, 73, 73, 73, 73, 30, 30, 30, 30, 30, 30, 30, 30, 70, 70, 70, 70, 70, 70, 70, 70, 57, 57, 57, 57]"
7689,62,"[43, 43, 43, 43, 43, 43, 43, 43, 64, 64, 64, 64, 64, 64, 64, 64, 62, 62, 62, 62, 62, 62, 62, 62, 18, 18, 18, 18, 18, 18, 18, 18, 10, 10, 10, 10]"
7690,68,"[12, 12, 12, 12, 12, 12, 12, 12, 48, 48, 48, 48, 48, 48, 48, 48, 72, 72, 72, 72, 72, 72, 72, 72, 54, 54, 54, 54, 54, 54, 54, 54, 45, 45, 45, 45]"
7691,66,"[5, 5, 5, 5, 5, 5, 5, 5, 15, 15, 15, 15, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 74, 74, 74, 74, 74, 74, 74, 74, 41, 41, 41, 41]"
7692,15,"[86, 86, 86, 86, 86, 86, 86, 86, 26, 26, 26, 26, 26, 26, 26, 26, 93, 93, 93, 93, 93, 93, 93, 93, 1, 1, 1, 1, 1, 1, 1, 1, 83, 83, 83, 83]"
7693,91,"[75, 75, 75, 75, 75, 75, 75, 75, 11, 11, 11, 11, 11, 11, 11, 11, 44, 44, 44, 44, 44, 44, 44, 44, 84, 84, 84, 84, 84, 84, 84, 84, 25, 25, 25, 25]"
7694,75,"[99, 99, 99, 99, 99, 99, 99, 99, 43, 43, 43, 43, 43, 43, 43, 43, 25, 25, 25, 25, 25, 25, 25, 25, 53, 53, 53, 53, 53, 53, 53, 53, 65, 65, 65, 65]"
7695,51,"[93, 93, 93, 93, 93, 93, 93, 93, 31, 31, 31, 31, 31, 31, 31, 31, 28, 28, 28, 28, 28, 28, 28, 28, 17, 17, 17, 17, 17, 17, 17, 17, 14, 14, 14, 14]"
7696,28,"[86, 86, 86, 86, 86, 86, 86, 86, 83, 83, 83, 83, 83, 83, 83, 83, 71, 71, 71, 71, 71, 71, 71, 71, 81, 81, 81, 81, 81, 81, 81, 81, 82, 82, 82, 82]"
7697,55,"[25, 25, 25, 25, 25, 25, 25, 25, 23, 23, 23, 23, 23, 23, 23, 23, 78, 78, 78, 78, 78, 78, 78, 78, 36, 36, 36, 36, 36, 36, 36, 36, 54, 54, 54, 54]"
7698,76,"[93, 93, 93, 93, 93, 93, 93, 93, 76, 76, 76, 76, 76, 76, 76, 76, 22, 22, 22, 22, 22, 22, 22, 22, 60, 60, 60, 60, 60, 60, 60, 60, 74, 74, 74, 74]"
7699,21,"[9, 9, 9, 9, 9, 9, 9, 9, 45, 45, 45, 45, 45, 45, 45, 45, 74, 74, 74, 74, 74, 74, 74, 74, 50, 50, 50, 50, 50, 50, 50, 50, 57, 57, 57, 57]"
7700,86,"[44, 44, 44, 44, 44, 44, 44, 44, 24, 24, 24, 24, 24, 24, 24, 24, 27, 27, 27, 27, 27, 27, 27, 27, 98, 98, 98, 98, 98, 98, 98, 98, 35, 35, 35, 35]"
7701,43,"[97, 97, 97, 97, 97, 97, 97, 97, 60, 60, 60, 60, 60, 60, 60, 60, 74, 74, 74, 74, 74, 74, 74, 74, 18, 18, 18, 18, 18, 18, 18, 18, 39, 39, 39, 39]"
7702,61,"[18, 18, 18, 18, 18, 18, 18, 18, 90, 90, 90, 90, 90, 90, 90, 90, 29, 29, 29, 29, 29, 29, 29, 29, 61, 61, 61, 61, 61, 61, 61, 61, 58, 58, 58, 58]"
7703,94,"[84, 84, 84, 84, 84, 84, 84, 84, 87, 87, 87, 87, 87, 87, 87, 87, 94, 94, 94, 94, 94, 94, 94, 94, 28, 28, 28, 28, 28, 28, 28, 28, 75, 75, 75, 75]"
7704,16,"[67, 67, 67, 67, 67, 67, 67, 67, 72, 72, 72, 72, 72, 72, 72, 72, 44, 44, 44, 44, 44, 44, 44, 44, 66, 66, 66, 66, 66, 66, 66, 66, 48, 48, 48, 48]"
7705,55,"[95, 95, 95, 95, 95, 95, 95, 95, 29, 29, 29, 29, 29, 29, 29, 29, 32, 32, 32, 32, 32, 32, 32, 32, 25, 25, 25, 25, 25, 25, 25, 25, 78, 78, 78, 78]"
7706,3,"[80, 80, 80, 80, 80, 80, 80, 80, 27, 27, 27, 27, 27, 27, 27, 27, 12, 12, 12, 12, 12, 12, 12, 12, 3, 3, 3, 3, 3, 3, 3, 3, 18, 18, 18, 18]"
7707,42,"[23, 23, 23, 23, 23, 23, 23, 23, 89, 89, 89, 89, 89, 89, 89, 89, 62, 62, 62, 62, 62, 62, 62, 62, 36, 36, 36, 36, 36, 36, 36, 36, 3, 3, 3, 3]"
7708,74,"[94, 94, 94, 94, 94, 94, 94, 94, 90, 90, 90, 90, 90, 90, 90, 90, 12, 12, 12, 12, 12, 12, 12, 12, 79, 79, 79, 79, 79, 79, 79, 79, 11, 11, 11, 11]"
7709,2,"[20, 20, 20, 20, 20, 20, 20, 20, 56, 56, 56, 56, 56, 56, 56, 56, 25, 25, 25, 25, 25, 25, 25, 25, 29, 29, 29, 29, 29, 29, 29, 29, 78, 78, 78, 78]"
7710,30,"[8, 8, 8, 8, 8, 8, 8, 8, 83, 83, 83, 83, 83, 83, 83, 83, 67, 67, 67, 67, 67, 67, 67, 67, 38, 38, 38, 38, 38, 38, 38, 38, 96, 96, 96, 96]"
7711,26,"[33, 33, 33, 33, 33, 33, 33, 33, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 51, 51, 51, 51, 51, 51, 51, 51, 10, 10, 10, 10]"
7712,75,"[57, 57, 57, 57, 57, 57, 57, 57, 15, 15, 15, 15, 15, 15, 15, 15, 47, 47, 47, 47, 47, 47, 47, 47, 59, 59, 59, 59, 59, 59, 59, 59, 33, 33, 33, 33]"
7713,83,"[10, 10, 10, 10, 10, 10, 10, 10, 94, 94, 94, 94, 94, 94, 94, 94, 93, 93, 93, 93, 93, 93, 93, 93, 26, 26, 26, 26, 26, 26, 26, 26, 47, 47, 47, 47]"
7714,48,"[30, 30, 30, 30, 30, 30, 30, 30, 40, 40, 40, 40, 40, 40, 40, 40, 79, 79, 79, 79, 79, 79, 79, 79, 82, 82, 82, 82, 82, 82, 82, 82, 89, 89, 89, 89]"
7715,59,"[43, 43, 43, 43, 43, 43, 43, 43, 57, 57, 57, 57, 57, 57, 57, 57, 100, 100, 100, 100, 100, 100, 100, 100, 65, 65, 65, 65, 65, 65, 65, 65, 26, 26, 26, 26]"
7716,5,"[96, 96, 96, 96, 96, 96, 96, 96, 25, 25, 25, 25, 25, 25, 25, 25, 80, 80, 80, 80, 80, 80, 80, 80, 1, 1, 1, 1, 1, 1, 1, 1, 9, 9, 9, 9]"
7717,15,"[72, 72, 72, 72, 72, 72, 72, 72, 53, 53, 53, 53, 53, 53, 53, 53, 7, 7, 7, 7, 7, 7, 7, 7, 73, 73, 73, 73, 73, 73, 73, 73, 13, 13, 13, 13]"
7718,23,"[22, 22, 22, 22, 22, 22, 22, 22, 73, 73, 73, 73, 73, 73, 73, 73, 23, 23, 23, 23, 23, 23, 23, 23, 24, 24, 24, 24, 24, 24, 24, 24, 64, 64, 64, 64]"
7719,13,"[48, 48, 48, 48, 48, 48, 48, 48, 27, 27, 27, 27, 27, 27, 27, 27, 10, 10, 10, 10, 10, 10, 10, 10, 58, 58, 58, 58, 58, 58, 58, 58, 38, 38, 38, 38]"
7720,31,"[86, 86, 86, 86, 86, 86, 86, 86, 36, 36, 36, 36, 36, 36, 36, 36, 93, 93, 93, 93, 93, 93, 93, 93, 25, 25, 25, 25, 25, 25, 25, 25, 16, 16, 16, 16]"
7721,54,"[100, 100, 100, 100, 100, 100, 100, 100, 13, 13, 13, 13, 13, 13, 13, 13, 60, 60, 60, 60, 60, 60, 60, 60, 40, 40, 40, 40, 40, 40, 40, 40, 29, 29, 29, 29]"
7722,3,"[82, 82, 82, 82, 82, 82, 82, 82, 69, 69, 69, 69, 69, 69, 69, 69, 30, 30, 30, 30, 30, 30, 30, 30, 100, 100, 100, 100, 100, 100, 100, 100, 5, 5, 5, 5]"
7723,52,"[96, 96, 96, 96, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 57, 57, 57, 57, 57, 57, 57, 57, 31, 31, 31, 31, 31, 31, 31, 31, 16, 16, 16, 16]"
7724,9,"[61, 61, 61, 61, 61, 61, 61, 61, 33, 33, 33, 33, 33, 33, 33, 33, 49, 49, 49, 49, 49, 49, 49, 49, 57, 57, 57, 57, 57, 57, 57, 57, 49, 49, 49, 49]"
7725,92,"[97, 97, 97, 97, 97, 97, 97, 97, 87, 87, 87, 87, 87, 87, 87, 87, 24, 24, 24, 24, 24, 24, 24, 24, 41, 41, 41, 41, 41, 41, 41, 41, 86, 86, 86, 86]"
7726,68,"[97, 97, 97, 97, 97, 97, 97, 97, 14, 14, 14, 14, 14, 14, 14, 14, 66, 66, 66, 66, 66, 66, 66, 66, 100, 100, 100, 100, 100, 100, 100, 100, 69, 69, 69, 69]"
7727,39,"[76, 76, 76, 76, 76, 76, 76, 76, 53, 53, 53, 53, 53, 53, 53, 53, 31, 31, 31, 31, 31, 31, 31, 31, 72, 72, 72, 72, 72, 72, 72, 72, 27, 27, 27, 27]"
7728,50,"[66, 66, 66, 66, 66, 66, 66, 66, 41, 41, 41, 41, 41, 41, 41, 41, 15, 15, 15, 15, 15, 15, 15, 15, 70, 70, 70, 70, 70, 70, 70, 70, 17, 17, 17, 17]"
7729,80,"[77, 77, 77, 77, 77, 77, 77, 77, 55, 55, 55, 55, 55, 55, 55, 55, 15, 15, 15, 15, 15, 15, 15, 15, 95, 95, 95, 95, 95, 95, 95, 95, 1, 1, 1, 1]"
7730,0,"[32, 32, 32, 32, 32, 32, 32, 32, 76, 76, 76, 76, 76, 76, 76, 76, 96, 96, 96, 96, 96, 96, 96, 96, 33, 33, 33, 33, 33, 33, 33, 33, 60, 60, 60, 60]"
